avg_packet_size,byte_rate,duration,tcp_pct,unique_dst_ports,syn_ratio,ground_truth
56.46,26431.44,3.56,0.98,2,0.93,Suspicious
1258.35,543930.78,225.89,0.93,1,0.03,Priority
912.96,15527.99,8.65,0.71,4,0.1,Normal
1284.07,5950.25,5.21,0.68,4,0.04,Normal
1126.7,720540.93,274.72,0.92,1,0.02,Priority
77.68,1503.67,0.29,0.67,149,0.79,Suspicious
118.85,38470.4,0.31,0.36,51,0.57,Suspicious
1305.43,410874.19,108.9,0.95,1,0.04,Priority
1320.78,95918.85,224.13,0.56,3,0.02,Priority
752.23,51537.75,4.02,0.67,2,0.14,Normal
671.41,30305.03,2.91,0.65,2,0.11,Normal
65.82,22854.57,4.47,0.95,1,0.89,Suspicious
176.97,93241.76,1329.57,0.26,2,0.02,Priority
1226.8,57585.41,3.49,0.68,2,0.14,Normal
601.25,17795.79,7.68,0.76,1,0.03,Normal
55.58,28333.32,1.96,0.94,1,0.84,Suspicious
1227.01,17793.16,4.52,0.71,2,0.07,Normal
1144.75,394113.0,392.14,0.86,1,0.02,Priority
853.63,628233.17,234.33,0.92,2,0.03,Priority
47.4,48989.3,0.77,0.89,1,0.79,Suspicious
62.52,44379.3,0.22,0.36,28,0.64,Suspicious
1450.78,199699.69,341.85,0.57,1,0.04,Priority
106.8,1037.74,0.1,0.39,128,0.7,Suspicious
79.88,17703.64,0.88,0.95,1,0.85,Suspicious
1325.92,893894.85,175.06,0.99,2,0.04,Priority
1384.65,795591.27,147.65,0.97,1,0.04,Priority
1260.66,87689.23,191.12,0.88,2,0.02,Priority
649.52,1119.09,1.82,0.64,1,0.04,Normal
203.69,98902.74,3107.61,0.29,2,0.03,Priority
69.41,9656.21,2.99,0.97,1,0.95,Suspicious
53.58,47423.54,2.76,1.0,2,0.82,Suspicious
1161.01,11992.11,7.22,0.83,4,0.03,Normal
206.24,96164.18,2754.62,0.15,1,0.04,Priority
767.94,20288.97,1.57,0.71,3,0.15,Normal
163.52,63153.12,0.08,0.11,13,0.51,Suspicious
582.64,7858.5,8.4,0.87,3,0.11,Normal
1464.98,402986.14,415.6,0.81,2,0.03,Priority
1389.52,16491.77,2.62,0.87,3,0.11,Normal
116.75,13429.93,0.02,0.29,23,0.48,Suspicious
76.42,386.83,0.83,0.43,120,0.84,Suspicious
63.1,63111.86,0.08,0.2,67,0.42,Suspicious
986.88,331524.05,170.1,0.98,2,0.03,Priority
440.35,25260.3,1.39,0.61,3,0.13,Normal
694.27,7773.02,9.42,0.87,3,0.05,Normal
1311.49,401438.63,561.97,0.68,3,0.02,Priority
1478.37,347739.61,116.46,0.69,2,0.05,Priority
114.85,596.64,0.42,0.65,99,0.74,Suspicious
135.31,29362.13,123.62,0.22,2,0.03,Priority
1307.1,219028.28,420.64,0.76,2,0.03,Priority
231.75,42031.24,662.31,0.17,2,0.02,Priority
89.24,1678.03,0.81,0.67,189,0.72,Suspicious
44.15,28382.32,3.1,0.96,1,0.99,Suspicious
1157.47,649428.38,244.91,1.0,2,0.02,Priority
93.68,544.05,0.26,0.59,75,0.52,Suspicious
1264.99,34211.09,9.51,0.63,4,0.14,Normal
651.08,30480.54,7.49,0.8,4,0.08,Normal
1389.24,239184.69,570.97,0.74,3,0.04,Priority
662.46,20386.94,1.17,0.93,5,0.06,Normal
70.07,34797.44,2.4,0.96,2,0.86,Suspicious
73.4,454.46,0.05,0.57,99,0.6,Suspicious
249.83,65881.9,3464.47,0.37,2,0.04,Priority
40.9,19429.05,0.05,0.14,50,0.52,Suspicious
125.91,42851.23,246.94,0.21,1,0.02,Priority
1463.55,111912.88,295.46,0.98,2,0.02,Priority
70.16,401.87,0.59,0.38,143,0.77,Suspicious
94.56,71457.36,0.02,0.1,32,0.42,Suspicious
1387.79,369312.47,324.87,0.8,2,0.05,Priority
1335.38,51892.77,2.93,0.65,5,0.07,Normal
1233.42,365640.2,255.15,0.92,2,0.01,Priority
1315.19,158285.24,330.99,0.7,2,0.03,Priority
943.54,15057.48,8.53,0.8,2,0.05,Normal
72.72,36869.49,0.53,1.0,2,0.91,Suspicious
1024.41,259296.57,43.54,0.92,2,0.02,Priority
644.81,13842.29,1.45,0.79,4,0.08,Normal
762.39,35254.71,6.36,0.6,5,0.09,Normal
103.75,45314.97,0.17,0.49,51,0.64,Suspicious
1292.4,123458.4,209.49,0.99,1,0.02,Priority
239.8,34360.58,2495.48,0.21,2,0.04,Priority
1135.68,329799.15,333.27,0.71,3,0.02,Priority
1431.13,318246.37,474.56,0.63,1,0.02,Priority
153.95,72159.88,2965.95,0.28,2,0.02,Priority
132.13,31871.58,1882.77,0.3,2,0.02,Priority
882.36,733811.65,276.19,0.91,1,0.03,Priority
115.24,841.9,0.21,0.35,147,0.88,Suspicious
152.97,33479.15,403.28,0.14,2,0.01,Priority
68.54,1423.27,0.99,0.34,101,0.52,Suspicious
1314.69,55794.73,6.87,0.61,2,0.02,Normal
161.15,33136.98,0.09,0.3,53,0.53,Suspicious
1026.97,1678.06,7.66,0.86,3,0.07,Normal
1281.9,25153.96,2.97,0.61,4,0.07,Normal
179.31,34521.21,0.22,0.34,62,0.64,Suspicious
91.0,55121.52,0.17,0.14,48,0.67,Suspicious
1102.84,193302.51,348.7,0.52,2,0.04,Priority
100.05,49752.88,0.23,0.45,95,0.55,Suspicious
979.38,12934.35,2.78,0.78,3,0.13,Normal
626.9,55827.56,7.2,0.87,3,0.05,Normal
89.25,539.87,0.27,0.59,65,0.55,Suspicious
73.51,44027.52,1.84,0.91,2,0.71,Suspicious
843.41,578655.48,203.43,0.97,2,0.02,Priority
118.47,1337.22,0.72,0.38,50,0.82,Suspicious
1464.41,318503.83,329.95,0.84,2,0.02,Priority
270.38,87793.96,1335.81,0.34,2,0.03,Priority
774.54,57092.14,7.35,0.81,2,0.04,Normal
700.95,32823.38,7.79,0.71,1,0.04,Normal
468.46,22895.66,9.22,0.8,1,0.06,Normal
811.1,21493.26,9.01,0.61,3,0.15,Normal
218.68,53975.39,1638.45,0.3,1,0.02,Priority
1277.39,107047.9,176.56,0.6,3,0.02,Priority
932.23,46336.22,7.6,0.82,2,0.14,Normal
79.77,31048.38,0.31,0.48,60,0.56,Suspicious
1066.39,57996.8,7.63,0.93,1,0.06,Normal
695.31,15535.43,6.06,0.65,3,0.03,Normal
49.56,858.45,0.23,0.39,68,0.76,Suspicious
1068.99,340254.06,567.17,0.52,3,0.04,Priority
228.37,33159.68,847.68,0.33,2,0.03,Priority
1478.46,453918.41,347.04,0.73,3,0.05,Priority
984.35,22806.72,3.59,0.83,1,0.09,Normal
551.67,19391.6,2.56,0.86,4,0.09,Normal
73.67,29092.87,3.69,0.88,1,0.87,Suspicious
1313.77,52915.84,10.0,0.69,4,0.06,Normal
67.96,1656.19,0.04,0.38,93,0.87,Suspicious
1136.65,936007.57,226.9,0.91,2,0.01,Priority
151.58,74684.01,0.44,0.22,54,0.36,Suspicious
84.85,857.67,0.98,0.31,24,0.58,Suspicious
535.18,42016.59,1.29,0.68,5,0.06,Normal
53.95,13951.78,4.68,0.88,2,0.82,Suspicious
863.98,8003.84,9.81,0.68,1,0.14,Normal
185.02,88086.0,275.5,0.34,2,0.03,Priority
66.57,1198.59,0.11,0.67,29,0.73,Suspicious
708.96,8826.03,5.17,0.6,3,0.1,Normal
1187.6,654194.49,153.49,0.93,2,0.02,Priority
1215.62,52442.93,9.73,0.87,2,0.15,Normal
1270.6,13674.03,4.91,0.94,1,0.12,Normal
46.38,36038.96,3.17,0.96,1,0.86,Suspicious
159.24,54972.65,0.47,0.33,99,0.51,Suspicious
559.31,29547.82,2.26,0.81,1,0.03,Normal
911.01,10066.78,6.2,0.65,4,0.09,Normal
244.52,34525.12,330.56,0.34,2,0.01,Priority
695.57,53898.15,3.12,0.63,3,0.11,Normal
1059.94,171512.95,165.3,0.85,3,0.03,Priority
833.45,362163.07,258.89,0.98,1,0.02,Priority
453.38,41622.22,0.83,0.67,4,0.03,Normal
1378.65,130524.78,130.91,0.94,1,0.03,Priority
88.48,1222.8,0.06,0.6,111,0.7,Suspicious
1266.76,31634.38,9.93,0.6,2,0.1,Normal
711.31,37009.69,7.19,0.7,4,0.13,Normal
46.71,23721.17,1.63,0.93,1,0.85,Suspicious
41.09,38001.18,4.03,0.96,2,0.96,Suspicious
96.54,1880.54,0.21,0.58,170,0.7,Suspicious
459.11,41752.85,7.31,0.62,5,0.03,Normal
1283.31,346768.14,146.44,0.73,1,0.05,Priority
165.35,72606.51,385.7,0.26,1,0.05,Priority
810.34,4785.31,8.73,0.78,1,0.06,Normal
68.72,63393.94,0.13,0.22,12,0.58,Suspicious
151.51,10832.05,0.32,0.32,36,0.68,Suspicious
1015.01,46703.39,6.47,0.79,2,0.06,Normal
1492.61,311086.81,97.35,0.64,1,0.02,Priority
1256.57,29443.52,7.85,0.65,1,0.05,Normal
1080.06,25022.74,7.29,0.64,5,0.05,Normal
171.32,21081.55,17.61,0.37,1,0.03,Priority
1209.91,368286.14,36.47,0.93,2,0.01,Priority
1140.51,45658.68,6.11,0.66,2,0.02,Normal
203.22,47937.64,2349.87,0.39,1,0.03,Priority
1250.77,331547.85,181.48,0.58,1,0.03,Priority
1294.01,31781.0,2.7,0.87,2,0.05,Normal
1373.11,36514.19,2.32,0.89,2,0.06,Normal
99.63,72915.8,0.26,0.28,22,0.48,Suspicious
1271.28,12362.32,1.07,0.91,1,0.04,Normal
804.22,27519.48,9.72,0.9,5,0.11,Normal
106.65,161.21,0.15,0.64,38,0.83,Suspicious
959.72,22181.05,8.1,0.74,5,0.14,Normal
902.81,897471.92,20.62,0.97,1,0.04,Priority
887.88,42427.7,5.18,0.91,4,0.14,Normal
693.79,40651.1,7.05,0.73,3,0.11,Normal
77.48,1485.23,0.07,0.68,129,0.82,Suspicious
1191.14,89039.37,573.51,0.51,3,0.03,Priority
1069.72,301341.67,129.6,0.86,2,0.03,Priority
1478.6,257145.0,191.77,0.91,1,0.03,Priority
103.63,1420.66,0.55,0.52,43,0.57,Suspicious
934.86,778455.11,185.09,0.92,1,0.02,Priority
1460.02,416397.63,259.14,0.97,2,0.02,Priority
1189.67,44589.5,6.29,0.95,3,0.05,Normal
41.1,48333.77,1.89,0.92,1,0.73,Suspicious
46.82,43346.66,4.41,0.95,2,0.74,Suspicious
103.87,292.14,0.8,0.35,109,0.88,Suspicious
669.49,15320.18,9.92,0.67,1,0.14,Normal
1155.36,26084.2,2.16,0.8,5,0.15,Normal
188.22,82275.46,1493.92,0.2,2,0.05,Priority
61.17,34293.39,3.65,0.92,2,0.99,Suspicious
79.18,930.46,0.3,0.45,181,0.76,Suspicious
1292.91,481569.96,270.15,0.96,2,0.02,Priority
143.72,73935.91,0.23,0.46,48,0.44,Suspicious
1274.17,13002.75,1.36,0.7,5,0.04,Normal
195.71,97886.45,2723.4,0.15,1,0.01,Priority
651.79,22848.89,0.3,0.78,5,0.08,Normal
1393.1,250643.68,164.86,0.85,2,0.03,Priority
58.59,41064.37,2.0,0.87,1,0.73,Suspicious
718.16,13957.52,6.81,0.87,5,0.13,Normal
1009.9,683833.29,211.78,0.97,1,0.02,Priority
242.33,35939.8,3380.74,0.17,2,0.03,Priority
425.15,46048.84,9.16,0.68,2,0.04,Normal
1019.22,453675.87,484.14,0.83,3,0.02,Priority
110.62,30485.5,0.3,0.15,13,0.58,Suspicious
124.9,60159.94,2389.14,0.12,2,0.03,Priority
1061.86,21976.26,8.11,0.7,4,0.05,Normal
66.54,78981.53,0.37,0.28,33,0.3,Suspicious
75.22,48093.4,2.25,0.98,2,0.97,Suspicious
985.85,530452.65,209.41,0.9,1,0.02,Priority
49.61,45299.85,2.22,0.89,1,0.93,Suspicious
58.65,1531.87,0.45,0.57,197,0.56,Suspicious
1487.63,806932.21,161.83,0.99,1,0.02,Priority
91.71,1610.49,0.95,0.43,87,0.68,Suspicious
852.84,582425.72,237.39,0.96,2,0.03,Priority
1162.85,46150.96,3.63,0.7,3,0.07,Normal
1142.42,202428.03,471.92,0.55,3,0.02,Priority
1492.86,482657.64,154.17,0.96,2,0.01,Priority
675.1,38707.36,3.48,0.95,3,0.12,Normal
60.77,16073.09,1.15,0.89,2,0.71,Suspicious
705.36,29651.21,4.54,0.95,4,0.11,Normal
1082.98,458801.71,159.62,0.52,1,0.05,Priority
1422.08,719623.79,42.69,0.94,1,0.02,Priority
41.55,530.67,0.71,0.42,94,0.51,Suspicious
87.43,1376.24,0.65,0.65,34,0.75,Suspicious
899.38,946527.61,7.89,0.92,1,0.03,Priority
152.86,23601.08,1555.56,0.13,2,0.05,Priority
1312.09,137129.19,355.27,0.7,3,0.02,Priority
118.71,1241.65,0.69,0.52,162,0.6,Suspicious
135.63,66737.11,0.04,0.48,74,0.46,Suspicious
1290.41,45248.69,9.09,0.87,3,0.08,Normal
1265.71,449153.11,556.18,0.88,3,0.02,Priority
123.01,34322.87,0.32,0.28,18,0.37,Suspicious
1387.27,135618.9,578.32,0.53,1,0.04,Priority
94.44,1053.97,0.59,0.64,56,0.72,Suspicious
715.79,47010.71,6.74,0.86,5,0.11,Normal
42.78,29867.75,2.61,0.87,2,0.9,Suspicious
1045.5,437921.93,123.61,0.66,2,0.05,Priority
297.33,78591.22,2173.54,0.15,1,0.03,Priority
1017.29,24904.3,3.11,0.84,4,0.14,Normal
1421.95,135780.04,467.99,0.56,1,0.02,Priority
1156.45,290497.87,217.79,0.99,2,0.04,Priority
584.2,17981.36,2.56,0.84,3,0.12,Normal
766.75,14987.15,4.53,0.63,5,0.04,Normal
952.67,38885.89,4.21,0.92,4,0.09,Normal
65.75,1718.78,0.39,0.6,71,0.88,Suspicious
136.54,96265.54,2625.52,0.39,2,0.04,Priority
56.92,23870.14,0.42,0.39,14,0.44,Suspicious
610.78,33830.92,8.58,0.89,2,0.06,Normal
594.27,5185.51,4.03,0.62,3,0.06,Normal
992.85,29984.79,3.1,0.8,3,0.15,Normal
569.79,39499.09,6.16,0.88,4,0.04,Normal
561.77,22789.94,1.08,0.8,2,0.03,Normal
89.5,67601.72,0.1,0.15,14,0.68,Suspicious
70.39,354.17,0.44,0.54,182,0.76,Suspicious
1010.19,25009.16,4.47,0.62,1,0.08,Normal
1362.01,344700.54,192.73,0.57,2,0.02,Priority
1263.23,375365.93,22.57,0.92,1,0.02,Priority
881.8,34701.62,8.27,0.7,3,0.08,Normal
57.87,1313.16,0.39,0.37,169,0.69,Suspicious
1163.86,611208.58,278.41,0.98,2,0.03,Priority
1182.73,10476.23,9.76,0.71,4,0.09,Normal
158.13,44508.84,0.22,0.46,58,0.64,Suspicious
540.32,22900.34,7.08,0.73,3,0.13,Normal
120.79,24169.83,3482.56,0.14,2,0.03,Priority
1207.54,31012.35,0.64,0.79,2,0.13,Normal
67.21,1369.26,0.51,0.66,186,0.82,Suspicious
521.42,7152.39,8.97,0.8,4,0.05,Normal
654.52,42218.17,4.97,0.91,2,0.1,Normal
178.25,33023.4,0.48,0.17,23,0.49,Suspicious
118.71,59902.48,693.98,0.21,1,0.03,Priority
826.89,28672.47,9.29,0.82,4,0.07,Normal
1372.43,657728.41,254.13,0.93,2,0.02,Priority
1308.02,24382.44,3.03,0.65,3,0.08,Normal
64.08,225.55,0.16,0.64,119,0.84,Suspicious
606.16,59525.43,7.56,0.94,4,0.05,Normal
42.39,45369.41,2.9,0.87,2,0.83,Suspicious
1059.28,292644.08,36.33,0.96,2,0.02,Priority
79.69,1473.34,0.97,0.44,179,0.75,Suspicious
1151.64,85743.5,45.02,0.52,1,0.01,Priority
519.75,48356.72,2.54,0.91,2,0.08,Normal
141.21,47541.26,0.28,0.2,34,0.66,Suspicious
105.3,1980.62,0.75,0.31,178,0.5,Suspicious
875.36,45310.41,3.84,0.9,1,0.12,Normal
489.14,1565.58,0.27,0.74,5,0.08,Normal
162.01,67444.03,0.16,0.38,39,0.68,Suspicious
77.15,14369.68,3.6,1.0,1,0.76,Suspicious
48.93,12340.89,2.56,0.97,2,0.94,Suspicious
1403.18,284483.33,133.05,0.99,1,0.02,Priority
256.66,57778.85,1986.85,0.36,1,0.03,Priority
71.5,361.43,0.5,0.66,116,0.84,Suspicious
1141.68,501650.98,46.61,1.0,2,0.03,Priority
964.56,534932.79,57.4,0.96,1,0.02,Priority
98.29,18560.74,0.06,0.25,43,0.51,Suspicious
221.98,92677.99,854.36,0.3,2,0.04,Priority
584.93,7701.65,3.48,0.94,2,0.11,Normal
1093.08,780956.76,278.74,0.95,1,0.03,Priority
1446.89,303696.7,223.67,0.68,1,0.04,Priority
175.5,60667.07,0.45,0.49,66,0.5,Suspicious
253.37,85166.31,3214.06,0.33,1,0.03,Priority
444.34,20024.03,5.73,0.78,3,0.05,Normal
643.4,33882.89,0.49,0.83,1,0.14,Normal
45.16,1023.37,0.43,0.59,133,0.76,Suspicious
1116.88,218810.99,525.23,0.79,2,0.04,Priority
91.58,33880.17,0.37,0.47,36,0.3,Suspicious
1352.06,44537.74,6.01,0.91,1,0.06,Normal
1002.15,2353.04,3.29,0.82,3,0.03,Normal
78.58,70276.78,0.43,0.43,50,0.58,Suspicious
205.89,88008.99,3326.6,0.26,1,0.01,Priority
1328.92,221037.74,175.71,0.94,1,0.02,Priority
689.96,50874.77,4.98,0.77,1,0.13,Normal
147.76,34313.18,0.38,0.44,11,0.5,Suspicious
93.07,1963.55,0.63,0.65,84,0.82,Suspicious
119.53,905.66,0.64,0.49,58,0.88,Suspicious
1395.72,138271.11,259.06,0.53,3,0.03,Priority
60.23,49855.58,2.19,0.98,2,0.85,Suspicious
644.13,10929.17,2.27,0.8,4,0.07,Normal
971.83,15964.91,2.36,0.6,3,0.12,Normal
401.93,43820.49,6.6,0.86,3,0.05,Normal
576.61,33374.46,4.86,0.62,2,0.07,Normal
170.31,55421.21,3142.61,0.26,2,0.03,Priority
1158.77,718189.46,224.02,0.97,2,0.03,Priority
510.72,25930.36,0.52,0.86,2,0.15,Normal
109.01,1908.39,0.45,0.47,160,0.76,Suspicious
189.86,42407.19,0.11,0.16,93,0.43,Suspicious
1288.57,394482.19,476.38,0.55,3,0.04,Priority
411.87,18738.68,5.82,0.73,2,0.03,Normal
400.93,54290.19,0.34,0.67,5,0.11,Normal
183.75,53840.06,0.25,0.33,52,0.62,Suspicious
261.2,55856.13,1907.68,0.29,2,0.02,Priority
166.4,44929.26,0.06,0.25,18,0.43,Suspicious
1397.7,134470.41,417.44,0.72,2,0.01,Priority
122.28,36192.73,1514.15,0.18,2,0.01,Priority
52.84,1424.9,0.87,0.42,167,0.82,Suspicious
69.56,973.21,0.78,0.5,68,0.72,Suspicious
446.9,56917.06,1.37,0.61,3,0.05,Normal
1137.04,187744.99,451.52,0.88,1,0.01,Priority
164.8,83193.84,1382.62,0.38,2,0.03,Priority
1272.83,49059.35,2.42,0.67,5,0.06,Normal
140.14,33159.59,254.68,0.35,1,0.01,Priority
1214.02,764144.22,134.77,0.98,2,0.01,Priority
1389.21,24395.81,9.91,0.65,4,0.13,Normal
79.29,19251.73,3.13,0.89,2,0.82,Suspicious
44.61,49927.33,4.44,0.91,1,0.78,Suspicious
51.28,829.93,0.58,0.7,30,0.89,Suspicious
271.83,90595.1,997.27,0.14,1,0.05,Priority
102.79,11687.05,0.47,0.15,56,0.55,Suspicious
1294.03,349273.81,388.85,0.79,2,0.02,Priority
1072.44,784908.67,140.72,0.91,2,0.02,Priority
62.11,1531.39,0.25,0.57,35,0.5,Suspicious
1309.44,12423.8,4.22,0.76,5,0.07,Normal
129.17,87421.59,657.89,0.34,1,0.01,Priority
959.29,802008.9,196.47,0.94,1,0.03,Priority
759.97,1946.15,5.67,0.64,2,0.11,Normal
1088.51,280651.73,296.51,0.67,3,0.04,Priority
955.18,719791.32,156.59,0.93,2,0.04,Priority
202.56,98660.18,1581.09,0.2,1,0.01,Priority
669.65,6762.0,7.95,0.89,4,0.07,Normal
1458.34,97716.87,144.84,0.78,2,0.05,Priority
787.22,54633.42,9.7,0.66,1,0.03,Normal
755.54,54086.72,1.27,0.71,3,0.14,Normal
78.23,48887.77,0.42,0.45,77,0.34,Suspicious
829.67,45241.74,9.14,0.8,3,0.04,Normal
492.45,28016.12,4.01,0.9,3,0.14,Normal
72.67,23551.26,3.07,0.85,2,0.74,Suspicious
532.57,39923.96,5.79,0.61,3,0.05,Normal
972.25,445860.77,269.59,0.96,2,0.04,Priority
44.22,19946.5,3.62,0.93,1,0.75,Suspicious
806.41,51224.41,8.0,0.69,3,0.11,Normal
1110.38,131221.45,291.59,0.64,1,0.03,Priority
92.87,647.31,0.59,0.66,22,0.73,Suspicious
46.0,24734.9,1.39,0.91,2,0.81,Suspicious
1077.04,43052.43,9.86,0.79,5,0.1,Normal
934.67,920563.55,127.17,0.9,2,0.03,Priority
1065.51,58721.2,7.31,0.83,5,0.05,Normal
1034.95,3524.21,10.0,0.73,1,0.05,Normal
64.85,26581.58,1.8,0.93,1,0.77,Suspicious
47.21,19132.26,3.43,0.93,1,0.82,Suspicious
703.13,16523.64,3.67,0.63,3,0.05,Normal
1016.22,26294.78,1.91,0.93,3,0.05,Normal
55.2,7901.26,4.95,0.94,1,0.75,Suspicious
807.59,990730.14,139.47,1.0,2,0.03,Priority
40.99,1815.97,0.11,0.44,24,0.71,Suspicious
675.73,47996.36,2.95,0.67,1,0.07,Normal
1077.85,234353.67,87.14,1.0,2,0.01,Priority
1297.74,306163.59,54.37,0.77,3,0.02,Priority
923.67,29636.97,3.6,0.91,2,0.14,Normal
1217.73,193638.53,362.37,0.75,2,0.02,Priority
48.86,28217.02,3.39,0.98,2,0.91,Suspicious
1333.13,26906.64,9.81,0.78,5,0.07,Normal
553.79,14193.25,9.58,0.8,2,0.13,Normal
111.11,797.76,0.19,0.65,179,0.54,Suspicious
1185.92,545667.67,256.75,0.97,2,0.04,Priority
58.94,45685.85,2.21,0.93,1,0.76,Suspicious
996.84,20720.39,7.73,0.64,1,0.07,Normal
656.56,57812.69,4.89,0.88,1,0.07,Normal
56.33,61075.37,0.27,0.27,47,0.56,Suspicious
59.01,18990.89,1.68,0.91,2,0.71,Suspicious
104.14,38374.61,0.06,0.49,52,0.31,Suspicious
1421.33,796392.5,49.95,0.97,1,0.02,Priority
1182.48,14442.7,9.76,0.83,3,0.04,Normal
112.14,28487.14,0.18,0.46,34,0.43,Suspicious
145.77,59522.11,490.51,0.16,2,0.04,Priority
91.97,931.68,0.95,0.58,41,0.85,Suspicious
631.13,4050.11,6.44,0.68,5,0.14,Normal
1076.51,13724.83,6.62,0.74,5,0.1,Normal
915.19,46704.5,5.67,0.79,1,0.14,Normal
99.64,12842.37,0.12,0.46,50,0.7,Suspicious
845.02,59970.81,8.37,0.91,4,0.09,Normal
760.19,8496.57,5.27,0.87,4,0.15,Normal
885.06,16121.3,5.33,0.7,1,0.08,Normal
177.19,62256.49,1763.76,0.34,1,0.02,Priority
59.34,36026.58,4.78,0.87,2,0.94,Suspicious
51.68,10066.58,1.11,0.88,1,0.99,Suspicious
143.04,74509.38,0.23,0.29,91,0.62,Suspicious
928.66,20732.11,5.24,0.67,4,0.05,Normal
845.64,53843.01,1.35,0.64,2,0.08,Normal
111.05,65233.57,0.25,0.29,65,0.64,Suspicious
58.43,1216.77,0.09,0.35,112,0.69,Suspicious
78.01,593.7,0.06,0.41,25,0.55,Suspicious
893.73,293672.73,181.31,0.99,2,0.03,Priority
401.37,27349.36,2.84,0.64,1,0.11,Normal
88.32,722.12,0.87,0.48,45,0.75,Suspicious
1066.86,9239.42,0.4,0.71,2,0.05,Normal
118.37,28874.9,0.02,0.3,67,0.6,Suspicious
1113.32,39905.97,6.28,0.7,3,0.03,Normal
1350.2,228176.09,141.53,0.64,1,0.02,Priority
1392.04,7067.14,0.62,0.9,1,0.04,Normal
1214.3,31660.41,7.74,0.78,3,0.04,Normal
1151.15,56069.15,3.24,0.93,3,0.12,Normal
237.53,42777.79,143.63,0.32,1,0.04,Priority
807.47,352594.94,133.55,0.99,1,0.04,Priority
124.33,16290.93,0.24,0.43,58,0.4,Suspicious
819.35,36042.31,8.65,0.66,2,0.04,Normal
1261.78,32743.3,8.79,0.65,1,0.09,Normal
43.52,34835.5,2.41,0.87,2,0.77,Suspicious
84.14,633.06,0.99,0.66,127,0.77,Suspicious
1490.82,154935.8,84.76,0.77,2,0.03,Priority
45.06,34973.99,3.62,0.96,1,0.8,Suspicious
200.39,26320.79,2842.62,0.21,2,0.01,Priority
757.81,39221.23,1.32,0.91,2,0.1,Normal
1335.89,153642.37,191.15,0.6,2,0.01,Priority
294.59,75578.22,3186.59,0.14,1,0.02,Priority
47.79,79368.52,0.11,0.26,30,0.39,Suspicious
652.91,3388.78,4.09,0.93,2,0.05,Normal
1224.85,142298.82,24.24,0.92,2,0.01,Priority
182.48,79288.24,0.26,0.42,42,0.53,Suspicious
71.36,27395.16,0.12,0.32,63,0.53,Suspicious
553.3,54970.36,0.74,0.62,3,0.07,Normal
1194.06,2629.35,8.12,0.7,5,0.12,Normal
423.71,50261.89,9.75,0.65,2,0.14,Normal
48.49,18209.54,2.62,0.89,1,0.89,Suspicious
101.55,1679.74,0.14,0.62,107,0.6,Suspicious
1057.35,28864.63,8.81,0.68,5,0.12,Normal
254.06,35266.03,1568.33,0.31,2,0.04,Priority
255.01,30606.54,2848.21,0.37,2,0.01,Priority
113.53,1198.01,0.73,0.65,146,0.71,Suspicious
1462.38,89224.79,324.26,0.6,1,0.02,Priority
443.74,7537.67,6.03,0.63,3,0.09,Normal
1039.37,20941.93,9.08,0.81,1,0.07,Normal
41.78,930.06,0.8,0.31,148,0.52,Suspicious
932.88,55930.53,9.52,0.73,4,0.05,Normal
76.61,33549.02,1.16,0.96,1,0.9,Suspicious
749.85,38022.86,7.87,0.83,4,0.09,Normal
81.04,327.54,0.44,0.55,75,0.79,Suspicious
567.13,39661.66,9.92,0.63,3,0.11,Normal
1208.02,13747.03,4.72,0.89,4,0.07,Normal
1141.6,23800.16,3.37,0.81,1,0.03,Normal
746.13,3531.82,7.22,0.93,1,0.09,Normal
598.83,30995.95,1.66,0.83,1,0.03,Normal
74.68,20317.71,4.7,0.86,2,0.97,Suspicious
1232.35,132870.32,228.56,0.61,3,0.03,Priority
73.34,7507.41,1.43,0.93,1,0.74,Suspicious
68.91,1821.15,0.99,0.47,163,0.61,Suspicious
1382.89,230832.34,346.47,0.77,3,0.01,Priority
1124.85,335755.91,448.73,0.66,3,0.02,Priority
119.17,49268.65,3362.85,0.1,1,0.03,Priority
215.29,24443.35,640.65,0.34,1,0.04,Priority
138.47,40046.21,584.96,0.16,2,0.03,Priority
1059.82,19825.42,7.7,0.67,3,0.05,Normal
686.55,58363.33,5.63,0.73,5,0.03,Normal
139.4,94864.99,3363.67,0.28,1,0.01,Priority
541.77,17197.87,6.01,0.84,2,0.08,Normal
550.35,25987.92,1.94,0.73,2,0.08,Normal
1098.9,965784.27,64.63,1.0,1,0.03,Priority
95.15,490.92,0.35,0.39,195,0.73,Suspicious
500.29,20830.4,3.85,0.76,4,0.03,Normal
126.14,35629.66,2312.96,0.19,1,0.02,Priority
48.8,12506.08,1.28,0.88,1,0.97,Suspicious
100.01,30926.79,143.09,0.15,2,0.01,Priority
92.86,16574.08,0.35,0.34,50,0.57,Suspicious
237.93,67428.24,767.23,0.36,1,0.02,Priority
976.25,57182.0,4.48,0.84,5,0.04,Normal
111.77,46797.2,797.52,0.19,1,0.05,Priority
1283.39,56787.65,1.22,0.9,4,0.1,Normal
46.44,1322.58,0.92,0.42,113,0.58,Suspicious
985.55,379678.6,102.82,0.99,1,0.02,Priority
1367.24,456381.8,339.62,0.57,1,0.02,Priority
1048.38,365149.57,232.18,0.94,1,0.02,Priority
140.13,22227.71,0.37,0.22,20,0.34,Suspicious
606.2,15741.37,3.43,0.81,1,0.05,Normal
